episode,steps,return,average_reward_per_step
810,27,-51,-1.8888888888888888
811,15,-3,-0.2
812,14,7,0.5
813,46,-61,-1.326086956521739
814,33,-39,-1.1818181818181819
815,24,-12,-0.5
816,23,-20,-0.8695652173913043
817,15,-12,-0.8
818,25,-40,-1.6
819,69,-156,-2.260869565217391
820,72,-132,-1.8333333333333333
821,54,-105,-1.9444444444444444
822,17,4,0.23529411764705882
823,60,-102,-1.7
824,36,-78,-2.1666666666666665
825,23,-29,-1.2608695652173914
826,60,-93,-1.55
827,13,-1,-0.07692307692307693
828,36,-42,-1.1666666666666667
829,13,8,0.6153846153846154
830,19,-7,-0.3684210526315789
831,44,-68,-1.5454545454545454
832,84,-144,-1.7142857142857142
833,56,-80,-1.4285714285714286
834,12,-9,-0.75
835,99,-150,-1.5151515151515151
836,36,-60,-1.6666666666666667
837,14,7,0.5
838,39,-45,-1.1538461538461537
839,53,-86,-1.6226415094339623
840,34,-67,-1.9705882352941178
841,18,3,0.16666666666666666
842,14,-20,-1.4285714285714286
843,37,-52,-1.4054054054054055
844,14,-2,-0.14285714285714285
845,19,-7,-0.3684210526315789
846,21,-9,-0.42857142857142855
847,12,0,0.0
848,89,-131,-1.4719101123595506
849,42,-57,-1.3571428571428572
850,13,-10,-0.7692307692307693
851,56,-71,-1.2678571428571428
852,21,-27,-1.2857142857142858
853,13,8,0.6153846153846154
854,25,-31,-1.24
855,23,-11,-0.4782608695652174
856,40,-46,-1.15
857,102,-171,-1.6764705882352942
858,33,-39,-1.1818181818181819
859,13,-1,-0.07692307692307693
860,16,-13,-0.8125
861,29,-26,-0.896551724137931
862,25,-40,-1.6
863,26,-23,-0.8846153846153846
864,16,-4,-0.25
865,9,12,1.3333333333333333
866,22,-19,-0.8636363636363636
867,33,-57,-1.7272727272727273
868,23,-2,-0.08695652173913043
869,25,-22,-0.88
870,22,-19,-0.8636363636363636
871,27,-15,-0.5555555555555556
872,17,-14,-0.8235294117647058
873,26,-41,-1.5769230769230769
874,13,8,0.6153846153846154
875,19,-7,-0.3684210526315789
876,33,-75,-2.272727272727273
877,40,-91,-2.275
878,30,-18,-0.6
879,25,-31,-1.24
880,11,-8,-0.7272727272727273
881,15,-12,-0.8
882,30,-36,-1.2
883,20,-8,-0.4
884,21,-27,-1.2857142857142858
885,63,-114,-1.8095238095238095
886,18,-33,-1.8333333333333333
